Data,Cod_Sensor,Lectura,Fecha,Topic
0,5,Temp1,"2019-04-08 12:16:50",DRN111
0,6,ain1,"2019-04-08 12:16:50",DRN111
0,7,ain2,"2019-04-08 12:16:50",DRN111
0,8,ain3,"2019-04-08 12:16:50",DRN111
24.94,5,Temp1,"2019-04-08 12:16:47",DRN111
0,6,ain1,"2019-04-08 12:16:47",DRN111
0,7,ain2,"2019-04-08 12:16:47",DRN111
0,8,ain3,"2019-04-08 12:16:47",DRN111
0,5,Temp1,"2019-04-08 12:16:46",DRN111
0,6,ain1,"2019-04-08 12:16:46",DRN111
0,7,ain2,"2019-04-08 12:16:46",DRN111
0,8,ain3,"2019-04-08 12:16:46",DRN111
25,5,Temp1,"2019-04-08 12:16:43",DRN111
0,6,ain1,"2019-04-08 12:16:43",DRN111
0,7,ain2,"2019-04-08 12:16:43",DRN111
0,8,ain3,"2019-04-08 12:16:43",DRN111
0,6,ain1,"2019-04-08 12:16:42",DRN111
0,7,ain2,"2019-04-08 12:16:42",DRN111
0,8,ain3,"2019-04-08 12:16:42",DRN111
0,5,Temp1,"2019-04-08 12:16:41",DRN111
25,5,Temp1,"2019-04-08 12:16:38",DRN111
0,6,ain1,"2019-04-08 12:16:38",DRN111
0,7,ain2,"2019-04-08 12:16:38",DRN111
0,8,ain3,"2019-04-08 12:16:38",DRN111
0,5,Temp1,"2019-04-08 12:16:37",DRN111
0,6,ain1,"2019-04-08 12:16:37",DRN111
0,7,ain2,"2019-04-08 12:16:37",DRN111
0,8,ain3,"2019-04-08 12:16:37",DRN111
25,5,Temp1,"2019-04-08 12:16:33",DRN111
0,6,ain1,"2019-04-08 12:16:33",DRN111
0,7,ain2,"2019-04-08 12:16:33",DRN111
0,8,ain3,"2019-04-08 12:16:33",DRN111
0,5,Temp1,"2019-04-08 12:16:32",DRN111
0,6,ain1,"2019-04-08 12:16:32",DRN111
0,7,ain2,"2019-04-08 12:16:32",DRN111
0,8,ain3,"2019-04-08 12:16:32",DRN111
25,5,Temp1,"2019-04-08 12:16:29",DRN111
0,6,ain1,"2019-04-08 12:16:29",DRN111
0,7,ain2,"2019-04-08 12:16:29",DRN111
0,8,ain3,"2019-04-08 12:16:29",DRN111
0,5,Temp1,"2019-04-08 12:16:28",DRN111
0,6,ain1,"2019-04-08 12:16:28",DRN111
0,7,ain2,"2019-04-08 12:16:28",DRN111
0,8,ain3,"2019-04-08 12:16:28",DRN111
25,5,Temp1,"2019-04-08 12:16:25",DRN111
0,6,ain1,"2019-04-08 12:16:25",DRN111
0,7,ain2,"2019-04-08 12:16:25",DRN111
0,8,ain3,"2019-04-08 12:16:25",DRN111
0,5,Temp1,"2019-04-08 12:16:24",DRN111
0,6,ain1,"2019-04-08 12:16:24",DRN111
0,7,ain2,"2019-04-08 12:16:24",DRN111
0,8,ain3,"2019-04-08 12:16:24",DRN111
25,5,Temp1,"2019-04-08 12:16:21",DRN111
0,6,ain1,"2019-04-08 12:16:21",DRN111
0,7,ain2,"2019-04-08 12:16:21",DRN111
0,8,ain3,"2019-04-08 12:16:21",DRN111
0,5,Temp1,"2019-04-08 12:16:20",DRN111
0,6,ain1,"2019-04-08 12:16:20",DRN111
0,7,ain2,"2019-04-08 12:16:20",DRN111
0,8,ain3,"2019-04-08 12:16:20",DRN111
25,5,Temp1,"2019-04-08 12:16:15",DRN111
0,6,ain1,"2019-04-08 12:16:15",DRN111
0,7,ain2,"2019-04-08 12:16:15",DRN111
0,8,ain3,"2019-04-08 12:16:15",DRN111
0,5,Temp1,"2019-04-08 12:16:14",DRN111
0,6,ain1,"2019-04-08 12:16:14",DRN111
0,7,ain2,"2019-04-08 12:16:14",DRN111
0,8,ain3,"2019-04-08 12:16:14",DRN111
25,5,Temp1,"2019-04-08 12:16:11",DRN111
0,6,ain1,"2019-04-08 12:16:11",DRN111
0,7,ain2,"2019-04-08 12:16:11",DRN111
0,8,ain3,"2019-04-08 12:16:11",DRN111
0,5,Temp1,"2019-04-08 12:16:10",DRN111
0,6,ain1,"2019-04-08 12:16:10",DRN111
0,7,ain2,"2019-04-08 12:16:10",DRN111
0,8,ain3,"2019-04-08 12:16:10",DRN111
25,5,Temp1,"2019-04-08 12:16:07",DRN111
0,6,ain1,"2019-04-08 12:16:07",DRN111
0,7,ain2,"2019-04-08 12:16:07",DRN111
0,8,ain3,"2019-04-08 12:16:07",DRN111
0,5,Temp1,"2019-04-08 12:16:06",DRN111
0,6,ain1,"2019-04-08 12:16:06",DRN111
0,7,ain2,"2019-04-08 12:16:06",DRN111
0,8,ain3,"2019-04-08 12:16:06",DRN111
25,5,Temp1,"2019-04-08 12:16:03",DRN111
0,6,ain1,"2019-04-08 12:16:03",DRN111
0,7,ain2,"2019-04-08 12:16:03",DRN111
0,8,ain3,"2019-04-08 12:16:03",DRN111
0,5,Temp1,"2019-04-08 12:16:02",DRN111
0,6,ain1,"2019-04-08 12:16:02",DRN111
0,7,ain2,"2019-04-08 12:16:02",DRN111
0,8,ain3,"2019-04-08 12:16:02",DRN111
25,5,Temp1,"2019-04-08 12:15:58",DRN111
0,6,ain1,"2019-04-08 12:15:58",DRN111
0,7,ain2,"2019-04-08 12:15:58",DRN111
0,8,ain3,"2019-04-08 12:15:58",DRN111
0,5,Temp1,"2019-04-08 12:15:57",DRN111
0,6,ain1,"2019-04-08 12:15:57",DRN111
0,7,ain2,"2019-04-08 12:15:57",DRN111
0,8,ain3,"2019-04-08 12:15:57",DRN111
25,5,Temp1,"2019-04-08 12:15:53",DRN111
0,6,ain1,"2019-04-08 12:15:53",DRN111
0,7,ain2,"2019-04-08 12:15:53",DRN111
0,8,ain3,"2019-04-08 12:15:53",DRN111
0,5,Temp1,"2019-04-08 12:15:52",DRN111
0,6,ain1,"2019-04-08 12:15:52",DRN111
0,7,ain2,"2019-04-08 12:15:52",DRN111
0,8,ain3,"2019-04-08 12:15:52",DRN111
25,5,Temp1,"2019-04-08 12:15:49",DRN111
0,6,ain1,"2019-04-08 12:15:49",DRN111
0,7,ain2,"2019-04-08 12:15:49",DRN111
0,8,ain3,"2019-04-08 12:15:49",DRN111
0,5,Temp1,"2019-04-08 12:15:48",DRN111
0,6,ain1,"2019-04-08 12:15:48",DRN111
0,7,ain2,"2019-04-08 12:15:48",DRN111
0,8,ain3,"2019-04-08 12:15:48",DRN111
25,5,Temp1,"2019-04-08 12:15:45",DRN111
0,6,ain1,"2019-04-08 12:15:45",DRN111
0,7,ain2,"2019-04-08 12:15:45",DRN111
0,8,ain3,"2019-04-08 12:15:45",DRN111
0,5,Temp1,"2019-04-08 12:15:44",DRN111
0,6,ain1,"2019-04-08 12:15:44",DRN111
0,7,ain2,"2019-04-08 12:15:44",DRN111
0,8,ain3,"2019-04-08 12:15:44",DRN111
25,5,Temp1,"2019-04-08 12:15:40",DRN111
0,6,ain1,"2019-04-08 12:15:40",DRN111
0,7,ain2,"2019-04-08 12:15:40",DRN111
0,8,ain3,"2019-04-08 12:15:40",DRN111
0,5,Temp1,"2019-04-08 12:15:39",DRN111
0,6,ain1,"2019-04-08 12:15:39",DRN111
0,7,ain2,"2019-04-08 12:15:39",DRN111
0,8,ain3,"2019-04-08 12:15:39",DRN111
25,5,Temp1,"2019-04-08 12:15:35",DRN111
0,6,ain1,"2019-04-08 12:15:35",DRN111
0,7,ain2,"2019-04-08 12:15:35",DRN111
0,8,ain3,"2019-04-08 12:15:35",DRN111
0,5,Temp1,"2019-04-08 12:15:34",DRN111
0,6,ain1,"2019-04-08 12:15:34",DRN111
0,7,ain2,"2019-04-08 12:15:34",DRN111
0,8,ain3,"2019-04-08 12:15:34",DRN111
25,5,Temp1,"2019-04-08 12:15:31",DRN111
0,6,ain1,"2019-04-08 12:15:31",DRN111
0,7,ain2,"2019-04-08 12:15:31",DRN111
0,8,ain3,"2019-04-08 12:15:31",DRN111
0,5,Temp1,"2019-04-08 12:15:30",DRN111
0,6,ain1,"2019-04-08 12:15:30",DRN111
0,7,ain2,"2019-04-08 12:15:30",DRN111
0,8,ain3,"2019-04-08 12:15:30",DRN111
25,5,Temp1,"2019-04-08 12:15:27",DRN111
0,6,ain1,"2019-04-08 12:15:27",DRN111
0,7,ain2,"2019-04-08 12:15:27",DRN111
0,8,ain3,"2019-04-08 12:15:27",DRN111
0,5,Temp1,"2019-04-08 12:15:26",DRN111
0,6,ain1,"2019-04-08 12:15:26",DRN111
0,7,ain2,"2019-04-08 12:15:26",DRN111
0,8,ain3,"2019-04-08 12:15:26",DRN111
24.94,5,Temp1,"2019-04-08 12:15:22",DRN111
0,6,ain1,"2019-04-08 12:15:22",DRN111
0,7,ain2,"2019-04-08 12:15:22",DRN111
0,8,ain3,"2019-04-08 12:15:22",DRN111
0,5,Temp1,"2019-04-08 12:15:21",DRN111
0,6,ain1,"2019-04-08 12:15:21",DRN111
0,7,ain2,"2019-04-08 12:15:21",DRN111
0,8,ain3,"2019-04-08 12:15:21",DRN111
25,5,Temp1,"2019-04-08 12:15:18",DRN111
0,6,ain1,"2019-04-08 12:15:18",DRN111
0,7,ain2,"2019-04-08 12:15:18",DRN111
0,8,ain3,"2019-04-08 12:15:18",DRN111
0,5,Temp1,"2019-04-08 12:15:17",DRN111
0,6,ain1,"2019-04-08 12:15:17",DRN111
0,7,ain2,"2019-04-08 12:15:17",DRN111
0,8,ain3,"2019-04-08 12:15:17",DRN111
25,5,Temp1,"2019-04-08 12:15:13",DRN111
0,6,ain1,"2019-04-08 12:15:13",DRN111
0,7,ain2,"2019-04-08 12:15:13",DRN111
0,8,ain3,"2019-04-08 12:15:13",DRN111
0,5,Temp1,"2019-04-08 12:15:12",DRN111
0,6,ain1,"2019-04-08 12:15:12",DRN111
0,7,ain2,"2019-04-08 12:15:12",DRN111
0,8,ain3,"2019-04-08 12:15:12",DRN111
25,5,Temp1,"2019-04-08 12:15:09",DRN111
0,6,ain1,"2019-04-08 12:15:09",DRN111
0,7,ain2,"2019-04-08 12:15:09",DRN111
0,8,ain3,"2019-04-08 12:15:09",DRN111
0,5,Temp1,"2019-04-08 12:15:08",DRN111
0,6,ain1,"2019-04-08 12:15:08",DRN111
0,7,ain2,"2019-04-08 12:15:08",DRN111
0,8,ain3,"2019-04-08 12:15:08",DRN111
25,5,Temp1,"2019-04-08 12:15:04",DRN111
0,6,ain1,"2019-04-08 12:15:04",DRN111
0,7,ain2,"2019-04-08 12:15:04",DRN111
0,8,ain3,"2019-04-08 12:15:04",DRN111
0,5,Temp1,"2019-04-08 12:15:03",DRN111
0,6,ain1,"2019-04-08 12:15:03",DRN111
0,7,ain2,"2019-04-08 12:15:03",DRN111
0,8,ain3,"2019-04-08 12:15:03",DRN111
24.94,5,Temp1,"2019-04-08 12:14:59",DRN111
0,6,ain1,"2019-04-08 12:14:59",DRN111
0,7,ain2,"2019-04-08 12:14:59",DRN111
0,8,ain3,"2019-04-08 12:14:59",DRN111
0,5,Temp1,"2019-04-08 12:14:58",DRN111
0,6,ain1,"2019-04-08 12:14:58",DRN111
0,7,ain2,"2019-04-08 12:14:58",DRN111
0,8,ain3,"2019-04-08 12:14:58",DRN111
24.94,5,Temp1,"2019-04-08 12:14:55",DRN111
0,6,ain1,"2019-04-08 12:14:55",DRN111
0,7,ain2,"2019-04-08 12:14:55",DRN111
0,8,ain3,"2019-04-08 12:14:55",DRN111
0,5,Temp1,"2019-04-08 12:14:54",DRN111
0,6,ain1,"2019-04-08 12:14:54",DRN111
0,7,ain2,"2019-04-08 12:14:54",DRN111
0,8,ain3,"2019-04-08 12:14:54",DRN111
24.94,5,Temp1,"2019-04-08 12:14:51",DRN111
0,6,ain1,"2019-04-08 12:14:51",DRN111
0,7,ain2,"2019-04-08 12:14:51",DRN111
0,8,ain3,"2019-04-08 12:14:51",DRN111
0,5,Temp1,"2019-04-08 12:14:50",DRN111
0,6,ain1,"2019-04-08 12:14:50",DRN111
0,7,ain2,"2019-04-08 12:14:50",DRN111
0,8,ain3,"2019-04-08 12:14:50",DRN111
24.94,5,Temp1,"2019-04-08 12:14:46",DRN111
0,6,ain1,"2019-04-08 12:14:46",DRN111
0,7,ain2,"2019-04-08 12:14:46",DRN111
0,8,ain3,"2019-04-08 12:14:46",DRN111
0,5,Temp1,"2019-04-08 12:14:45",DRN111
0,6,ain1,"2019-04-08 12:14:45",DRN111
0,7,ain2,"2019-04-08 12:14:45",DRN111
0,8,ain3,"2019-04-08 12:14:45",DRN111
24.94,5,Temp1,"2019-04-08 12:14:42",DRN111
0,6,ain1,"2019-04-08 12:14:42",DRN111
0,7,ain2,"2019-04-08 12:14:42",DRN111
0,8,ain3,"2019-04-08 12:14:42",DRN111
0,5,Temp1,"2019-04-08 12:14:41",DRN111
0,6,ain1,"2019-04-08 12:14:41",DRN111
0,7,ain2,"2019-04-08 12:14:41",DRN111
0,8,ain3,"2019-04-08 12:14:41",DRN111
0,8,ain3,"2019-04-08 12:14:38",DRN111
24.94,5,Temp1,"2019-04-08 12:14:37",DRN111
0,6,ain1,"2019-04-08 12:14:37",DRN111
0,7,ain2,"2019-04-08 12:14:37",DRN111
0,5,Temp1,"2019-04-08 12:14:36",DRN111
0,6,ain1,"2019-04-08 12:14:36",DRN111
0,7,ain2,"2019-04-08 12:14:36",DRN111
0,8,ain3,"2019-04-08 12:14:36",DRN111
24.94,5,Temp1,"2019-04-08 12:14:33",DRN111
0,6,ain1,"2019-04-08 12:14:33",DRN111
0,7,ain2,"2019-04-08 12:14:33",DRN111
0,8,ain3,"2019-04-08 12:14:33",DRN111
0,5,Temp1,"2019-04-08 12:14:32",DRN111
0,6,ain1,"2019-04-08 12:14:32",DRN111
0,7,ain2,"2019-04-08 12:14:32",DRN111
0,8,ain3,"2019-04-08 12:14:32",DRN111
24.94,5,Temp1,"2019-04-08 12:14:28",DRN111
0,6,ain1,"2019-04-08 12:14:28",DRN111
0,7,ain2,"2019-04-08 12:14:28",DRN111
0,8,ain3,"2019-04-08 12:14:28",DRN111
0,5,Temp1,"2019-04-08 12:14:27",DRN111
0,6,ain1,"2019-04-08 12:14:27",DRN111
0,7,ain2,"2019-04-08 12:14:27",DRN111
0,8,ain3,"2019-04-08 12:14:27",DRN111
24.94,5,Temp1,"2019-04-08 12:14:24",DRN111
0,6,ain1,"2019-04-08 12:14:24",DRN111
0,7,ain2,"2019-04-08 12:14:24",DRN111
0,8,ain3,"2019-04-08 12:14:24",DRN111
0,5,Temp1,"2019-04-08 12:14:23",DRN111
0,6,ain1,"2019-04-08 12:14:23",DRN111
0,7,ain2,"2019-04-08 12:14:23",DRN111
0,8,ain3,"2019-04-08 12:14:23",DRN111
24.94,5,Temp1,"2019-04-08 12:14:20",DRN111
0,6,ain1,"2019-04-08 12:14:20",DRN111
0,7,ain2,"2019-04-08 12:14:20",DRN111
0,8,ain3,"2019-04-08 12:14:20",DRN111
0,5,Temp1,"2019-04-08 12:14:19",DRN111
0,6,ain1,"2019-04-08 12:14:19",DRN111
0,7,ain2,"2019-04-08 12:14:19",DRN111
0,8,ain3,"2019-04-08 12:14:19",DRN111
24.94,5,Temp1,"2019-04-08 12:14:16",DRN111
0,6,ain1,"2019-04-08 12:14:16",DRN111
0,7,ain2,"2019-04-08 12:14:16",DRN111
0,8,ain3,"2019-04-08 12:14:16",DRN111
0,5,Temp1,"2019-04-08 12:14:15",DRN111
0,6,ain1,"2019-04-08 12:14:15",DRN111
0,7,ain2,"2019-04-08 12:14:15",DRN111
0,8,ain3,"2019-04-08 12:14:15",DRN111
24.94,5,Temp1,"2019-04-08 12:14:11",DRN111
0,6,ain1,"2019-04-08 12:14:11",DRN111
0,7,ain2,"2019-04-08 12:14:11",DRN111
0,8,ain3,"2019-04-08 12:14:11",DRN111
0,5,Temp1,"2019-04-08 12:14:10",DRN111
0,6,ain1,"2019-04-08 12:14:10",DRN111
0,7,ain2,"2019-04-08 12:14:10",DRN111
0,8,ain3,"2019-04-08 12:14:10",DRN111
24.94,5,Temp1,"2019-04-08 12:14:06",DRN111
0,6,ain1,"2019-04-08 12:14:06",DRN111
0,7,ain2,"2019-04-08 12:14:06",DRN111
0,8,ain3,"2019-04-08 12:14:06",DRN111
0,5,Temp1,"2019-04-08 12:14:05",DRN111
0,6,ain1,"2019-04-08 12:14:05",DRN111
0,7,ain2,"2019-04-08 12:14:05",DRN111
0,8,ain3,"2019-04-08 12:14:05",DRN111
24.94,5,Temp1,"2019-04-08 12:14:02",DRN111
0,6,ain1,"2019-04-08 12:14:02",DRN111
0,7,ain2,"2019-04-08 12:14:02",DRN111
0,8,ain3,"2019-04-08 12:14:02",DRN111
0,5,Temp1,"2019-04-08 12:14:01",DRN111
0,6,ain1,"2019-04-08 12:14:01",DRN111
0,7,ain2,"2019-04-08 12:14:01",DRN111
0,8,ain3,"2019-04-08 12:14:01",DRN111
24.94,5,Temp1,"2019-04-08 12:13:58",DRN111
0,6,ain1,"2019-04-08 12:13:58",DRN111
0,7,ain2,"2019-04-08 12:13:58",DRN111
0,8,ain3,"2019-04-08 12:13:58",DRN111
0,5,Temp1,"2019-04-08 12:13:57",DRN111
0,6,ain1,"2019-04-08 12:13:57",DRN111
0,7,ain2,"2019-04-08 12:13:57",DRN111
0,8,ain3,"2019-04-08 12:13:57",DRN111
24.94,5,Temp1,"2019-04-08 12:13:53",DRN111
0,6,ain1,"2019-04-08 12:13:53",DRN111
0,7,ain2,"2019-04-08 12:13:53",DRN111
0,8,ain3,"2019-04-08 12:13:53",DRN111
0,5,Temp1,"2019-04-08 12:13:52",DRN111
0,6,ain1,"2019-04-08 12:13:52",DRN111
0,7,ain2,"2019-04-08 12:13:52",DRN111
0,8,ain3,"2019-04-08 12:13:52",DRN111
24.94,5,Temp1,"2019-04-08 12:13:49",DRN111
0,6,ain1,"2019-04-08 12:13:49",DRN111
0,7,ain2,"2019-04-08 12:13:49",DRN111
0,8,ain3,"2019-04-08 12:13:49",DRN111
0,5,Temp1,"2019-04-08 12:13:48",DRN111
0,6,ain1,"2019-04-08 12:13:48",DRN111
0,7,ain2,"2019-04-08 12:13:48",DRN111
0,8,ain3,"2019-04-08 12:13:48",DRN111
24.94,5,Temp1,"2019-04-08 12:13:45",DRN111
0,6,ain1,"2019-04-08 12:13:45",DRN111
0,7,ain2,"2019-04-08 12:13:45",DRN111
0,8,ain3,"2019-04-08 12:13:45",DRN111
0,5,Temp1,"2019-04-08 12:13:44",DRN111
0,6,ain1,"2019-04-08 12:13:44",DRN111
0,7,ain2,"2019-04-08 12:13:44",DRN111
0,8,ain3,"2019-04-08 12:13:44",DRN111
24.94,5,Temp1,"2019-04-08 12:13:40",DRN111
0,6,ain1,"2019-04-08 12:13:40",DRN111
0,7,ain2,"2019-04-08 12:13:40",DRN111
0,8,ain3,"2019-04-08 12:13:40",DRN111
0,5,Temp1,"2019-04-08 12:13:39",DRN111
0,6,ain1,"2019-04-08 12:13:39",DRN111
0,7,ain2,"2019-04-08 12:13:39",DRN111
0,8,ain3,"2019-04-08 12:13:39",DRN111
24.94,5,Temp1,"2019-04-08 12:13:35",DRN111
0,6,ain1,"2019-04-08 12:13:35",DRN111
0,7,ain2,"2019-04-08 12:13:35",DRN111
0,8,ain3,"2019-04-08 12:13:35",DRN111
0,5,Temp1,"2019-04-08 12:13:34",DRN111
0,6,ain1,"2019-04-08 12:13:34",DRN111
0,7,ain2,"2019-04-08 12:13:34",DRN111
0,8,ain3,"2019-04-08 12:13:34",DRN111
24.88,5,Temp1,"2019-04-08 12:13:31",DRN111
0,6,ain1,"2019-04-08 12:13:31",DRN111
0,7,ain2,"2019-04-08 12:13:31",DRN111
0,8,ain3,"2019-04-08 12:13:31",DRN111
0,5,Temp1,"2019-04-08 12:13:30",DRN111
0,6,ain1,"2019-04-08 12:13:30",DRN111
0,7,ain2,"2019-04-08 12:13:30",DRN111
0,8,ain3,"2019-04-08 12:13:30",DRN111
24.88,5,Temp1,"2019-04-08 12:13:27",DRN111
0,6,ain1,"2019-04-08 12:13:27",DRN111
0,7,ain2,"2019-04-08 12:13:27",DRN111
0,8,ain3,"2019-04-08 12:13:27",DRN111
0,5,Temp1,"2019-04-08 12:13:26",DRN111
0,6,ain1,"2019-04-08 12:13:26",DRN111
0,7,ain2,"2019-04-08 12:13:26",DRN111
0,8,ain3,"2019-04-08 12:13:26",DRN111
24.94,5,Temp1,"2019-04-08 12:13:23",DRN111
0,6,ain1,"2019-04-08 12:13:23",DRN111
0,7,ain2,"2019-04-08 12:13:23",DRN111
0,8,ain3,"2019-04-08 12:13:23",DRN111
0,5,Temp1,"2019-04-08 12:13:22",DRN111
0,6,ain1,"2019-04-08 12:13:22",DRN111
0,7,ain2,"2019-04-08 12:13:22",DRN111
0,8,ain3,"2019-04-08 12:13:22",DRN111
24.88,5,Temp1,"2019-04-08 12:13:18",DRN111
0,6,ain1,"2019-04-08 12:13:18",DRN111
0,7,ain2,"2019-04-08 12:13:18",DRN111
0,8,ain3,"2019-04-08 12:13:18",DRN111
0,5,Temp1,"2019-04-08 12:13:17",DRN111
0,6,ain1,"2019-04-08 12:13:17",DRN111
0,7,ain2,"2019-04-08 12:13:17",DRN111
0,8,ain3,"2019-04-08 12:13:17",DRN111
24.88,5,Temp1,"2019-04-08 12:13:13",DRN111
0,6,ain1,"2019-04-08 12:13:13",DRN111
0,7,ain2,"2019-04-08 12:13:13",DRN111
0,8,ain3,"2019-04-08 12:13:13",DRN111
0,5,Temp1,"2019-04-08 12:13:12",DRN111
0,6,ain1,"2019-04-08 12:13:12",DRN111
0,7,ain2,"2019-04-08 12:13:12",DRN111
0,8,ain3,"2019-04-08 12:13:12",DRN111
24.88,5,Temp1,"2019-04-08 12:13:09",DRN111
0,6,ain1,"2019-04-08 12:13:09",DRN111
0,7,ain2,"2019-04-08 12:13:09",DRN111
0,8,ain3,"2019-04-08 12:13:09",DRN111
0,5,Temp1,"2019-04-08 12:13:08",DRN111
0,6,ain1,"2019-04-08 12:13:08",DRN111
0,7,ain2,"2019-04-08 12:13:08",DRN111
0,8,ain3,"2019-04-08 12:13:08",DRN111
24.88,5,Temp1,"2019-04-08 12:13:05",DRN111
0,6,ain1,"2019-04-08 12:13:05",DRN111
0,7,ain2,"2019-04-08 12:13:05",DRN111
0,8,ain3,"2019-04-08 12:13:05",DRN111
0,5,Temp1,"2019-04-08 12:13:04",DRN111
0,6,ain1,"2019-04-08 12:13:04",DRN111
0,7,ain2,"2019-04-08 12:13:04",DRN111
0,8,ain3,"2019-04-08 12:13:04",DRN111
24.88,5,Temp1,"2019-04-08 12:13:00",DRN111
0,6,ain1,"2019-04-08 12:13:00",DRN111
0,7,ain2,"2019-04-08 12:13:00",DRN111
0,8,ain3,"2019-04-08 12:13:00",DRN111
0,5,Temp1,"2019-04-08 12:12:58",DRN111
0,6,ain1,"2019-04-08 12:12:58",DRN111
0,7,ain2,"2019-04-08 12:12:58",DRN111
0,8,ain3,"2019-04-08 12:12:58",DRN111
24.88,5,Temp1,"2019-04-08 12:12:55",DRN111
0,6,ain1,"2019-04-08 12:12:55",DRN111
0,7,ain2,"2019-04-08 12:12:55",DRN111
0,8,ain3,"2019-04-08 12:12:55",DRN111
0,5,Temp1,"2019-04-08 12:12:54",DRN111
0,6,ain1,"2019-04-08 12:12:54",DRN111
0,7,ain2,"2019-04-08 12:12:54",DRN111
0,8,ain3,"2019-04-08 12:12:54",DRN111
24.88,5,Temp1,"2019-04-08 12:12:51",DRN111
0,6,ain1,"2019-04-08 12:12:51",DRN111
0,7,ain2,"2019-04-08 12:12:51",DRN111
0,8,ain3,"2019-04-08 12:12:51",DRN111
0,5,Temp1,"2019-04-08 12:12:50",DRN111
0,6,ain1,"2019-04-08 12:12:50",DRN111
0,7,ain2,"2019-04-08 12:12:50",DRN111
0,8,ain3,"2019-04-08 12:12:50",DRN111
24.88,5,Temp1,"2019-04-08 12:12:47",DRN111
0,6,ain1,"2019-04-08 12:12:47",DRN111
0,7,ain2,"2019-04-08 12:12:47",DRN111
0,8,ain3,"2019-04-08 12:12:47",DRN111
0,5,Temp1,"2019-04-08 12:12:46",DRN111
0,6,ain1,"2019-04-08 12:12:46",DRN111
0,7,ain2,"2019-04-08 12:12:46",DRN111
0,8,ain3,"2019-04-08 12:12:46",DRN111
24.88,5,Temp1,"2019-04-08 12:12:42",DRN111
0,6,ain1,"2019-04-08 12:12:42",DRN111
0,7,ain2,"2019-04-08 12:12:42",DRN111
0,8,ain3,"2019-04-08 12:12:42",DRN111
0,5,Temp1,"2019-04-08 12:12:41",DRN111
0,6,ain1,"2019-04-08 12:12:41",DRN111
0,7,ain2,"2019-04-08 12:12:41",DRN111
0,8,ain3,"2019-04-08 12:12:41",DRN111
24.88,5,Temp1,"2019-04-08 12:12:37",DRN111
0,6,ain1,"2019-04-08 12:12:37",DRN111
0,7,ain2,"2019-04-08 12:12:37",DRN111
0,8,ain3,"2019-04-08 12:12:37",DRN111
0,5,Temp1,"2019-04-08 12:12:36",DRN111
0,6,ain1,"2019-04-08 12:12:36",DRN111
0,7,ain2,"2019-04-08 12:12:36",DRN111
0,8,ain3,"2019-04-08 12:12:36",DRN111
24.88,5,Temp1,"2019-04-08 12:12:33",DRN111
0,6,ain1,"2019-04-08 12:12:33",DRN111
0,7,ain2,"2019-04-08 12:12:33",DRN111
0,8,ain3,"2019-04-08 12:12:33",DRN111
0,5,Temp1,"2019-04-08 12:12:32",DRN111
0,6,ain1,"2019-04-08 12:12:32",DRN111
0,7,ain2,"2019-04-08 12:12:32",DRN111
0,8,ain3,"2019-04-08 12:12:32",DRN111
24.88,5,Temp1,"2019-04-08 12:12:29",DRN111
0,6,ain1,"2019-04-08 12:12:29",DRN111
0,7,ain2,"2019-04-08 12:12:29",DRN111
0,8,ain3,"2019-04-08 12:12:29",DRN111
0,5,Temp1,"2019-04-08 12:12:28",DRN111
0,6,ain1,"2019-04-08 12:12:28",DRN111
0,7,ain2,"2019-04-08 12:12:28",DRN111
0,8,ain3,"2019-04-08 12:12:28",DRN111
24.88,5,Temp1,"2019-04-08 12:12:24",DRN111
0,6,ain1,"2019-04-08 12:12:24",DRN111
0,7,ain2,"2019-04-08 12:12:24",DRN111
0,8,ain3,"2019-04-08 12:12:24",DRN111
0,5,Temp1,"2019-04-08 12:12:23",DRN111
0,6,ain1,"2019-04-08 12:12:23",DRN111
0,7,ain2,"2019-04-08 12:12:23",DRN111
0,8,ain3,"2019-04-08 12:12:23",DRN111
24.88,5,Temp1,"2019-04-08 12:12:19",DRN111
0,6,ain1,"2019-04-08 12:12:19",DRN111
0,7,ain2,"2019-04-08 12:12:19",DRN111
0,8,ain3,"2019-04-08 12:12:19",DRN111
0,5,Temp1,"2019-04-08 12:12:18",DRN111
0,6,ain1,"2019-04-08 12:12:18",DRN111
0,7,ain2,"2019-04-08 12:12:18",DRN111
0,8,ain3,"2019-04-08 12:12:18",DRN111
24.88,5,Temp1,"2019-04-08 12:12:15",DRN111
0,6,ain1,"2019-04-08 12:12:15",DRN111
0,7,ain2,"2019-04-08 12:12:15",DRN111
0,8,ain3,"2019-04-08 12:12:15",DRN111
0,5,Temp1,"2019-04-08 12:12:14",DRN111
0,6,ain1,"2019-04-08 12:12:14",DRN111
0,7,ain2,"2019-04-08 12:12:14",DRN111
0,8,ain3,"2019-04-08 12:12:14",DRN111
24.81,5,Temp1,"2019-04-08 12:12:11",DRN111
0,6,ain1,"2019-04-08 12:12:11",DRN111
0,7,ain2,"2019-04-08 12:12:11",DRN111
0,8,ain3,"2019-04-08 12:12:11",DRN111
0,5,Temp1,"2019-04-08 12:12:10",DRN111
0,6,ain1,"2019-04-08 12:12:10",DRN111
0,7,ain2,"2019-04-08 12:12:10",DRN111
0,8,ain3,"2019-04-08 12:12:10",DRN111
24.88,5,Temp1,"2019-04-08 12:12:06",DRN111
